"type","element1","type1","charge1","ind11","inda1","logp1","lumo1","element2","type2","charge2","ind12","inda2","logp2","lumo2","Class"
2,"o",40,-0.378,1,0,5.87,-1.62,"n",38,0.822,1,0,5.87,-1.62,"yes"
2,"n",38,0.822,1,0,5.87,-1.62,"o",40,-0.378,1,0,5.87,-1.62,"yes"
7,"c",27,-0.079,1,0,5.87,-1.62,"c",195,-0.079,1,0,5.87,-1.62,"yes"
7,"c",195,-0.079,1,0,5.87,-1.62,"c",195,-0.079,1,0,5.87,-1.62,"yes"
7,"c",195,-0.079,1,0,5.87,-1.62,"c",22,-0.109,1,0,5.87,-1.62,"yes"
1,"c",22,-0.109,1,0,5.87,-1.62,"h",3,0.152,1,0,5.87,-1.62,"yes"
7,"c",27,-0.083,1,0,3.01,-2.032,"c",27,0.017,1,0,3.01,-2.032,"yes"
7,"c",27,0.017,1,0,3.01,-2.032,"c",22,-0.113,1,0,3.01,-2.032,"yes"
7,"c",22,-0.113,1,0,3.01,-2.032,"c",22,-0.114,1,0,3.01,-2.032,"yes"
7,"c",27,0.017,1,0,3.01,-2.032,"c",22,-0.114,1,0,3.01,-2.032,"yes"
7,"c",22,-0.114,1,0,3.01,-2.032,"c",22,-0.113,1,0,3.01,-2.032,"yes"
1,"c",22,-0.114,1,0,3.01,-2.032,"n",38,0.816,1,0,3.01,-2.032,"yes"
2,"n",38,0.816,1,0,3.01,-2.032,"o",40,-0.385,1,0,3.01,-2.032,"yes"
1,"c",10,-0.083,1,0,3.01,-2.032,"h",3,0.067,1,0,3.01,-2.032,"yes"
1,"c",10,-0.083,1,0,3.01,-2.032,"h",3,0.067,1,0,3.01,-2.032,"yes"
1,"c",10,-0.083,1,0,3.01,-2.032,"h",3,0.067,1,0,3.01,-2.032,"yes"
1,"c",22,-0.113,1,0,3.01,-2.032,"h",3,0.146,1,0,3.01,-2.032,"yes"
1,"c",22,-0.114,1,0,3.01,-2.032,"h",3,0.146,1,0,3.01,-2.032,"yes"
1,"c",22,-0.113,1,0,3.01,-2.032,"h",3,0.146,1,0,3.01,-2.032,"yes"
1,"c",22,-0.113,1,0,3.01,-2.032,"h",3,0.146,1,0,3.01,-2.032,"yes"
7,"c",27,0.017,1,0,3.01,-2.032,"c",27,-0.083,1,0,3.01,-2.032,"yes"
7,"c",22,-0.126,1,0,5.28,-1.208,"c",22,-0.126,1,0,5.28,-1.208,"yes"
7,"c",22,-0.126,1,0,5.28,-1.208,"c",22,0.004,1,0,5.28,-1.208,"yes"
1,"c",22,0.004,1,0,5.28,-1.208,"c",10,-0.096,1,0,5.28,-1.208,"yes"
1,"c",10,-0.096,1,0,5.28,-1.208,"c",10,-0.096,1,0,5.28,-1.208,"yes"
7,"c",22,0.004,1,0,5.28,-1.208,"c",22,-0.126,1,0,5.28,-1.208,"yes"
7,"c",22,-0.126,1,0,5.28,-1.208,"c",22,-0.126,1,0,5.28,-1.208,"yes"
7,"c",22,-0.126,1,0,5.28,-1.208,"c",22,-0.126,1,0,5.28,-1.208,"yes"
1,"c",22,-0.126,1,0,5.28,-1.208,"h",3,0.134,1,0,5.28,-1.208,"yes"
1,"c",22,-0.126,1,0,5.28,-1.208,"h",3,0.134,1,0,5.28,-1.208,"yes"
1,"c",22,-0.126,1,0,5.28,-1.208,"h",3,0.134,1,0,5.28,-1.208,"yes"
1,"c",10,-0.096,1,0,5.28,-1.208,"h",3,0.054,1,0,5.28,-1.208,"yes"
1,"c",10,-0.096,1,0,5.28,-1.208,"h",3,0.054,1,0,5.28,-1.208,"yes"
1,"c",10,-0.096,1,0,5.28,-1.208,"h",3,0.054,1,0,5.28,-1.208,"yes"
1,"c",10,-0.096,1,0,5.28,-1.208,"h",3,0.054,1,0,5.28,-1.208,"yes"
7,"c",22,0.004,1,0,5.28,-1.208,"c",29,0.004,1,0,5.28,-1.208,"yes"
7,"c",22,0.004,1,0,5.28,-1.208,"c",22,-0.126,1,0,5.28,-1.208,"yes"
1,"c",22,0.004,1,0,5.28,-1.208,"c",10,-0.096,1,0,5.28,-1.208,"yes"
1,"c",10,-0.096,1,0,5.28,-1.208,"c",10,-0.096,1,0,5.28,-1.208,"yes"
1,"c",10,-0.096,1,0,5.28,-1.208,"c",22,0.004,1,0,5.28,-1.208,"yes"
7,"c",27,0.021,1,0,5.87,-1.729,"c",22,-0.108,1,0,5.87,-1.729,"yes"
7,"c",22,-0.109,1,0,5.87,-1.729,"c",27,0.021,1,0,5.87,-1.729,"yes"
7,"c",27,0.021,1,0,5.87,-1.729,"c",195,-0.079,1,0,5.87,-1.729,"yes"
1,"c",22,-0.109,1,0,5.87,-1.729,"h",3,0.152,1,0,5.87,-1.729,"yes"
7,"c",22,-0.109,1,0,5.87,-1.729,"c",195,-0.079,1,0,5.87,-1.729,"yes"
7,"c",195,-0.079,1,0,5.87,-1.729,"c",27,-0.079,1,0,5.87,-1.729,"yes"
7,"c",22,-0.109,1,0,5.87,-1.729,"c",27,-0.079,1,0,5.87,-1.729,"yes"
7,"c",22,-0.109,1,0,5.87,-1.729,"c",22,-0.109,1,0,5.87,-1.729,"yes"
7,"c",22,-0.108,1,0,5.87,-1.729,"c",22,-0.109,1,0,5.87,-1.729,"yes"
1,"c",22,-0.108,1,0,5.87,-1.729,"h",3,0.152,1,0,5.87,-1.729,"yes"
7,"c",22,-0.109,1,0,5.87,-1.729,"c",27,0.021,1,0,5.87,-1.729,"yes"
1,"c",22,-0.109,1,0,5.87,-1.729,"h",3,0.152,1,0,5.87,-1.729,"yes"
1,"c",22,-0.109,1,0,5.87,-1.729,"n",38,0.822,1,0,5.87,-1.729,"yes"
2,"n",38,0.822,1,0,5.87,-1.729,"o",40,-0.378,1,0,5.87,-1.729,"yes"
7,"c",195,-0.079,1,0,5.87,-1.729,"c",22,-0.109,1,0,5.87,-1.729,"yes"
7,"c",27,0.012,1,0,4.69,-1.585,"c",27,-0.088,1,0,4.69,-1.585,"yes"
7,"c",22,-0.118,1,0,4.69,-1.585,"c",27,0.012,1,0,4.69,-1.585,"yes"
7,"c",27,0.012,1,0,4.69,-1.585,"c",22,-0.118,1,0,4.69,-1.585,"yes"
7,"c",22,-0.118,1,0,4.69,-1.585,"c",22,-0.118,1,0,4.69,-1.585,"yes"
1,"c",22,-0.118,1,0,4.69,-1.585,"h",3,0.142,1,0,4.69,-1.585,"yes"
1,"c",22,-0.118,1,0,4.69,-1.585,"h",3,0.142,1,0,4.69,-1.585,"yes"
7,"c",22,-0.118,1,0,4.69,-1.585,"c",27,0.012,1,0,4.69,-1.585,"yes"
7,"c",27,-0.088,1,0,4.69,-1.585,"c",27,0.012,1,0,4.69,-1.585,"yes"
7,"c",27,0.012,1,0,4.69,-1.585,"c",22,-0.118,1,0,4.69,-1.585,"yes"
1,"c",22,-0.118,1,0,4.69,-1.585,"h",3,0.141,1,0,4.69,-1.585,"yes"
1,"c",22,-0.118,1,0,4.69,-1.585,"h",3,0.141,1,0,4.69,-1.585,"yes"
1,"c",22,-0.114,0,0,2.55,-2.434,"n",38,0.817,0,0,2.55,-2.434,"yes"
1,"c",22,-0.114,0,0,2.55,-2.434,"n",38,0.817,0,0,2.55,-2.434,"yes"
2,"n",38,0.817,0,0,2.55,-2.434,"o",40,-0.384,0,0,2.55,-2.434,"yes"
2,"n",38,0.817,0,0,2.55,-2.434,"o",40,-0.384,0,0,2.55,-2.434,"yes"
2,"n",38,0.817,0,0,2.55,-2.434,"o",40,-0.383,0,0,2.55,-2.434,"yes"
7,"c",22,-0.114,0,0,2.55,-2.434,"c",27,0.016,0,0,2.55,-2.434,"yes"
7,"c",22,-0.114,0,0,2.55,-2.434,"c",27,0.016,0,0,2.55,-2.434,"yes"
7,"c",27,0.016,0,0,2.55,-2.434,"c",27,0.016,0,0,2.55,-2.434,"yes"
7,"c",22,-0.114,0,0,2.55,-2.434,"c",22,-0.114,0,0,2.55,-2.434,"yes"
1,"c",22,-0.114,0,0,2.55,-2.434,"h",3,0.146,0,0,2.55,-2.434,"yes"
1,"c",22,-0.114,0,0,2.55,-2.434,"h",3,0.146,0,0,2.55,-2.434,"yes"
1,"c",22,-0.114,0,0,2.55,-2.434,"h",3,0.146,0,0,2.55,-2.434,"yes"
7,"c",22,-0.112,1,0,4.18,-2.871,"c",22,-0.112,1,0,4.18,-2.871,"yes"
7,"c",22,-0.112,1,0,4.18,-2.871,"c",22,-0.112,1,0,4.18,-2.871,"yes"
1,"c",22,-0.112,1,0,4.18,-2.871,"h",3,0.148,1,0,4.18,-2.871,"yes"
7,"c",27,-0.082,1,0,4.18,-2.871,"c",27,0.018,1,0,4.18,-2.871,"yes"
1,"c",22,-0.112,1,0,4.18,-2.871,"h",3,0.149,1,0,4.18,-2.871,"yes"
7,"c",22,-0.112,1,0,4.18,-2.871,"c",22,-0.112,1,0,4.18,-2.871,"yes"
7,"c",22,-0.112,1,0,4.18,-2.871,"c",22,-0.112,1,0,4.18,-2.871,"yes"
1,"c",22,-0.112,1,0,4.18,-2.871,"n",38,0.819,1,0,4.18,-2.871,"yes"
2,"n",38,0.819,1,0,4.18,-2.871,"o",40,-0.381,1,0,4.18,-2.871,"yes"
7,"c",22,-0.112,1,0,4.18,-2.871,"c",27,0.018,1,0,4.18,-2.871,"yes"
2,"n",38,0.819,1,0,4.18,-2.871,"o",40,-0.381,1,0,4.18,-2.871,"yes"
7,"c",27,0.018,1,0,4.18,-2.871,"c",22,-0.112,1,0,4.18,-2.871,"yes"
1,"c",22,-0.112,1,0,4.18,-2.871,"h",3,0.149,1,0,4.18,-2.871,"yes"
1,"c",10,0.011,1,0,3.95,-1.361,"c",22,-0.119,1,0,3.95,-1.361,"yes"
7,"c",22,-0.119,1,0,3.95,-1.361,"c",22,-0.119,1,0,3.95,-1.361,"yes"
7,"c",22,-0.168,1,0,3.95,-1.361,"c",22,-0.119,1,0,3.95,-1.361,"yes"
7,"c",22,-0.119,1,0,3.95,-1.361,"c",29,0.011,1,0,3.95,-1.361,"yes"
1,"c",29,0.011,1,0,3.95,-1.361,"c",29,0.011,1,0,3.95,-1.361,"yes"
1,"c",22,-0.119,1,0,3.95,-1.361,"h",3,0.142,1,0,3.95,-1.361,"yes"
1,"c",22,-0.119,1,0,3.95,-1.361,"c",10,0.011,1,0,3.95,-1.361,"yes"
1,"c",10,0.011,1,0,3.95,-1.361,"h",3,0.061,1,0,3.95,-1.361,"yes"
1,"c",22,-0.168,1,0,3.95,-1.361,"c",10,0.011,1,0,3.95,-1.361,"yes"
1,"c",22,-0.118,1,0,3.95,-1.361,"n",38,0.812,1,0,3.95,-1.361,"yes"
7,"c",22,-0.118,1,0,3.95,-1.361,"c",22,-0.119,1,0,3.95,-1.361,"yes"
7,"c",29,0.011,1,0,3.95,-1.361,"c",22,-0.119,1,0,3.95,-1.361,"yes"
1,"c",22,-0.119,1,0,3.95,-1.361,"h",3,0.142,1,0,3.95,-1.361,"yes"
1,"c",22,-0.119,1,0,3.95,-1.361,"h",3,0.142,1,0,3.95,-1.361,"yes"
7,"c",22,-0.115,0,0,1.65,-1.598,"n",35,-0.524,0,0,1.65,-1.598,"no"
1,"c",22,0.266,0,0,1.65,-1.598,"h",3,0.145,0,0,1.65,-1.598,"no"
2,"o",40,-0.384,0,0,1.65,-1.598,"n",38,0.816,0,0,1.65,-1.598,"no"
2,"n",38,0.816,0,0,1.65,-1.598,"o",40,-0.384,0,0,1.65,-1.598,"no"
7,"c",22,-0.115,0,0,1.65,-1.598,"c",27,0.015,0,0,1.65,-1.598,"no"
7,"c",22,-0.115,0,0,1.65,-1.598,"c",27,0.015,0,0,1.65,-1.598,"no"
7,"c",22,-0.115,0,0,1.65,-1.598,"c",22,-0.115,0,0,1.65,-1.598,"no"
1,"c",22,-0.115,0,0,1.65,-1.598,"h",3,0.145,0,0,1.65,-1.598,"no"
1,"c",22,-0.115,0,0,1.65,-1.598,"h",3,0.145,0,0,1.65,-1.598,"no"
7,"c",21,-0.086,1,0,2.72,-2.159,"c",26,-0.086,1,0,2.72,-2.159,"yes"
7,"c",22,-0.116,1,0,2.72,-2.159,"c",26,-0.086,1,0,2.72,-2.159,"yes"
2,"n",38,0.813,1,0,2.72,-2.159,"o",40,-0.387,1,0,2.72,-2.159,"yes"
1,"c",22,-0.116,1,0,2.72,-2.159,"h",3,0.143,1,0,2.72,-2.159,"yes"
1,"c",22,-0.116,1,0,2.72,-2.159,"h",3,0.143,1,0,2.72,-2.159,"yes"
1,"c",22,-0.116,1,0,2.72,-2.159,"h",3,0.143,1,0,2.72,-2.159,"yes"
7,"c",27,-0.086,1,0,2.72,-2.159,"c",26,-0.086,1,0,2.72,-2.159,"yes"
7,"c",26,-0.086,1,0,2.72,-2.159,"c",22,-0.116,1,0,2.72,-2.159,"yes"
7,"c",27,0.014,1,0,2.72,-2.159,"c",22,-0.116,1,0,2.72,-2.159,"yes"
7,"c",22,-0.116,1,0,2.72,-2.159,"c",22,-0.116,1,0,2.72,-2.159,"yes"
