"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
33,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",226,4,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
36,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",166,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
29,"admin.","married","university.degree","no","no","yes","cellular","aug","fri",14,5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
51,"technician","single","university.degree","no","no","no","cellular","jun","fri",657,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"yes"
44,"blue-collar","married","basic.9y","no","no","no","cellular","jul","fri",41,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
42,"admin.","married","high.school","no","no","yes","cellular","jul","thu",219,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"admin.","married","university.degree","unknown","no","no","cellular","aug","tue",101,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
32,"services","married","high.school","unknown","no","no","cellular","jul","mon",44,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
31,"technician","married","professional.course","no","no","no","cellular","apr","mon",551,3,999,1,"failure",-1.8,93.075,-47.1,1.466,5099.1,"no"
37,"blue-collar","married","basic.9y","no","yes","yes","cellular","jul","wed",184,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
43,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","thu",340,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
29,"admin.","single","university.degree","no","yes","no","cellular","jul","mon",333,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
52,"admin.","divorced","university.degree","no","yes","yes","cellular","nov","tue",183,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
31,"services","married","professional.course","no","no","no","cellular","nov","thu",627,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
37,"blue-collar","married","basic.6y","unknown","yes","no","cellular","jul","wed",345,10,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
43,"technician","married","professional.course","unknown","no","no","cellular","may","thu",681,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
37,"admin.","single","high.school","no","yes","no","cellular","jul","mon",291,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
35,"services","married","basic.6y","no","no","no","telephone","may","mon",70,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"blue-collar","single","high.school","no","yes","no","telephone","apr","thu",240,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.483,5099.1,"no"
39,"blue-collar","single","basic.4y","no","no","yes","telephone","jun","fri",396,4,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
46,"blue-collar","married","basic.6y","unknown","yes","no","cellular","aug","tue",398,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
52,"self-employed","married","university.degree","unknown","no","no","telephone","may","mon",175,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
44,"admin.","single","high.school","no","no","yes","telephone","jul","fri",12,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no"
38,"technician","married","professional.course","no","yes","no","cellular","mar","fri",363,2,10,1,"success",-1.8,92.843,-50,1.726,5099.1,"yes"
47,"blue-collar","married","high.school","unknown","yes","no","telephone","jun","mon",224,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
49,"admin.","single","high.school","no","no","no","cellular","aug","thu",103,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
39,"housemaid","married","basic.4y","no","yes","yes","cellular","aug","fri",215,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
33,"admin.","single","university.degree","unknown","yes","no","cellular","aug","wed",183,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
36,"technician","married","professional.course","no","yes","no","cellular","aug","mon",45,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
44,"services","married","professional.course","unknown","yes","no","cellular","may","thu",428,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
50,"technician","married","professional.course","unknown","yes","yes","telephone","jun","fri",705,7,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"yes"
52,"housemaid","married","basic.6y","no","yes","no","cellular","aug","fri",268,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
26,"blue-collar","single","high.school","no","no","no","telephone","may","fri",213,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
30,"admin.","single","university.degree","no","no","no","cellular","aug","thu",180,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
47,"admin.","single","unknown","unknown","yes","no","telephone","may","tue",247,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
30,"technician","single","university.degree","no","no","no","cellular","nov","thu",78,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
45,"services","married","high.school","no","yes","no","telephone","jul","tue",68,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
82,"housemaid","divorced","basic.4y","no","no","no","cellular","jul","wed",316,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.881,4991.6,"yes"
55,"unknown","married","basic.4y","no","yes","no","cellular","jul","thu",1298,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
39,"entrepreneur","married","basic.9y","no","no","no","telephone","may","tue",157,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"technician","married","basic.9y","no","yes","no","telephone","may","fri",1135,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
33,"blue-collar","single","basic.4y","no","no","no","cellular","nov","fri",60,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
28,"technician","single","professional.course","no","yes","no","cellular","aug","thu",78,3,999,0,"nonexistent",-2.9,92.201,-31.4,0.851,5076.2,"yes"
41,"technician","divorced","university.degree","no","yes","yes","cellular","aug","fri",116,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
39,"housemaid","married","basic.9y","no","yes","yes","cellular","nov","mon",272,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
46,"technician","married","professional.course","no","yes","no","cellular","nov","mon",61,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
58,"blue-collar","married","basic.4y","unknown","yes","no","cellular","may","tue",451,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
31,"admin.","single","high.school","no","no","no","telephone","may","thu",132,22,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
37,"blue-collar","married","professional.course","no","yes","no","cellular","jul","mon",340,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
33,"technician","married","professional.course","no","yes","no","telephone","jul","mon",9,17,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
60,"retired","married","basic.4y","no","no","no","cellular","oct","mon",82,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no"
35,"unknown","single","high.school","unknown","yes","no","cellular","jul","thu",277,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
26,"admin.","single","university.degree","no","no","no","telephone","aug","mon",1087,1,3,1,"success",-1.7,94.027,-38.3,0.904,4991.6,"yes"
35,"blue-collar","married","basic.9y","no","no","yes","telephone","jun","mon",782,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
42,"admin.","divorced","university.degree","no","no","no","telephone","may","wed",232,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
46,"unemployed","divorced","basic.9y","no","yes","no","telephone","jun","tue",231,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
58,"admin.","married","university.degree","no","no","no","cellular","aug","mon",129,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
44,"blue-collar","married","basic.9y","no","no","no","cellular","aug","mon",135,3,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
30,"management","single","university.degree","no","no","no","telephone","jun","thu",27,7,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
43,"blue-collar","married","basic.6y","no","no","no","cellular","jul","wed",272,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
39,"services","single","high.school","no","yes","no","cellular","aug","fri",308,6,999,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,"yes"
37,"admin.","single","university.degree","no","no","no","cellular","oct","fri",416,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.72,5017.5,"yes"
41,"blue-collar","single","unknown","unknown","no","no","telephone","jun","mon",780,3,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,"no"
49,"management","divorced","university.degree","no","no","no","telephone","may","fri",170,7,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
52,"management","married","high.school","no","no","no","cellular","aug","tue",408,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"yes"
32,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","wed",261,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
37,"admin.","single","university.degree","no","no","no","cellular","aug","wed",125,11,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
39,"blue-collar","divorced","basic.6y","unknown","yes","yes","telephone","may","wed",32,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
28,"blue-collar","single","basic.9y","no","no","no","telephone","may","fri",489,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
33,"admin.","married","university.degree","unknown","yes","no","cellular","nov","thu",386,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
37,"technician","married","professional.course","no","yes","no","telephone","may","fri",834,9,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
34,"entrepreneur","single","university.degree","no","yes","no","cellular","may","thu",87,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
39,"services","married","basic.9y","no","yes","no","telephone","may","tue",322,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
41,"management","married","high.school","no","yes","no","cellular","may","mon",180,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
55,"admin.","married","high.school","no","no","no","telephone","oct","mon",317,2,10,3,"success",-1.1,94.601,-49.5,0.977,4963.6,"no"
36,"admin.","divorced","university.degree","unknown","yes","no","cellular","jul","thu",187,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
46,"admin.","married","university.degree","unknown","no","no","cellular","aug","tue",55,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
40,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","mon",504,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
51,"technician","married","professional.course","no","yes","yes","cellular","aug","thu",246,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
41,"services","divorced","basic.9y","no","yes","no","telephone","jun","thu",163,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
32,"services","married","high.school","no","no","no","telephone","may","thu",175,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
46,"services","married","high.school","no","yes","no","cellular","aug","tue",183,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
41,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","fri",69,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
36,"admin.","married","university.degree","no","yes","no","cellular","may","tue",196,1,999,0,"nonexistent",-1.8,93.876,-40,0.697,5008.7,"yes"
57,"technician","married","high.school","unknown","no","no","cellular","aug","fri",784,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"yes"
40,"blue-collar","single","basic.6y","unknown","no","no","telephone","may","thu",201,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
53,"management","married","university.degree","no","yes","yes","telephone","aug","fri",81,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
48,"admin.","divorced","basic.9y","no","no","no","cellular","jul","tue",1424,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
50,"admin.","divorced","university.degree","no","yes","no","cellular","aug","tue",23,9,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
58,"retired","married","professional.course","no","no","no","cellular","nov","wed",577,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
53,"self-employed","divorced","university.degree","no","no","no","cellular","jul","mon",397,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
50,"management","married","university.degree","no","yes","no","telephone","apr","fri",198,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
35,"admin.","married","university.degree","no","yes","no","cellular","nov","mon",690,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
47,"blue-collar","married","unknown","unknown","yes","no","cellular","aug","thu",227,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
38,"blue-collar","single","unknown","no","yes","no","telephone","oct","tue",39,1,999,1,"failure",-0.1,93.798,-40.4,4.968,5195.8,"no"
58,"admin.","married","high.school","no","no","no","cellular","aug","thu",214,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
45,"housemaid","single","basic.9y","no","yes","no","telephone","jun","mon",113,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
31,"technician","married","high.school","no","yes","yes","cellular","nov","thu",232,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
45,"blue-collar","married","basic.9y","unknown","no","yes","telephone","may","wed",145,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
27,"admin.","married","high.school","unknown","no","yes","telephone","may","tue",318,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
48,"technician","married","professional.course","no","no","yes","cellular","jul","wed",266,5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
46,"admin.","married","high.school","no","yes","no","cellular","nov","thu",308,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
33,"self-employed","single","professional.course","no","yes","no","cellular","jul","tue",85,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
53,"entrepreneur","married","basic.4y","unknown","yes","no","cellular","aug","fri",150,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
54,"blue-collar","married","basic.9y","no","no","no","cellular","jun","fri",258,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"yes"
28,"technician","single","high.school","no","yes","no","telephone","jul","tue",166,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
45,"technician","married","basic.9y","unknown","no","no","cellular","nov","fri",174,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
30,"technician","single","university.degree","no","no","no","cellular","sep","thu",327,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"yes"
54,"management","married","high.school","no","no","no","cellular","aug","mon",725,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
43,"blue-collar","single","basic.4y","unknown","yes","no","telephone","may","mon",181,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"technician","single","university.degree","no","yes","no","cellular","mar","mon",120,3,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,"yes"
33,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","wed",244,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
48,"admin.","divorced","university.degree","no","no","no","telephone","jun","fri",94,4,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
38,"services","single","high.school","no","no","no","cellular","sep","fri",256,2,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,"yes"
24,"admin.","single","university.degree","no","yes","no","cellular","apr","mon",393,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
33,"admin.","single","university.degree","no","yes","yes","cellular","aug","thu",44,1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
56,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",400,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
54,"technician","married","professional.course","no","no","no","cellular","jul","fri",796,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"blue-collar","married","basic.9y","no","no","no","telephone","jun","thu",246,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
60,"retired","married","high.school","no","no","no","cellular","may","thu",181,3,6,1,"success",-1.8,93.876,-40,0.699,5008.7,"yes"
49,"admin.","divorced","high.school","no","no","no","cellular","jul","thu",602,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
34,"admin.","married","university.degree","no","yes","no","cellular","may","mon",351,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
32,"admin.","married","basic.9y","no","no","no","cellular","jul","mon",77,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"services","single","basic.9y","no","unknown","unknown","cellular","may","fri",429,1,999,3,"failure",-1.8,93.876,-40,0.695,5008.7,"no"
28,"technician","married","university.degree","no","yes","yes","cellular","may","thu",175,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
56,"management","married","basic.4y","unknown","yes","no","cellular","jul","tue",122,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
