"Make","Model","Year","Engine.Fuel.Type","Engine.HP","Engine.Cylinders","Transmission.Type","Driven_Wheels","Number.of.Doors","Market.Category","Vehicle.Size","Vehicle.Style","highway.MPG","city.mpg","Class","MSRP"
"Mazda","Tribute",2010,"regular unleaded",171,4,"AUTOMATIC","all wheel drive",4,"Crossover","Compact","4dr SUV",26,20,"0",27305
"Mazda","Tribute",2011,"regular unleaded",171,4,"AUTOMATIC","front wheel drive",4,"Crossover","Compact","4dr SUV",28,21,"0",22595
"Mazda","Tribute",2011,"flex-fuel (unleaded/E85)",240,6,"AUTOMATIC","front wheel drive",4,"Crossover,Flex Fuel","Compact","4dr SUV",25,19,"0",27315
"Mazda","Truck",2003,"regular unleaded",207,6,"MANUAL","four wheel drive",4,"N/A","Compact","Extended Cab Pickup",17,14,"0",23150
"Mazda","Truck",2003,"regular unleaded",147,6,"MANUAL","rear wheel drive",4,"N/A","Compact","Extended Cab Pickup",21,17,"0",19215
"Mazda","Truck",2003,"regular unleaded",207,6,"MANUAL","four wheel drive",2,"N/A","Compact","Extended Cab Pickup",17,14,"0",19975
"Nissan","Truck",1995,"regular unleaded",134,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",24,19,"1",2000
"Acura","TSX Sport Wagon",2012,"premium unleaded (recommended)",201,4,"AUTOMATIC","front wheel drive",4,"Luxury","Midsize","Wagon",30,22,"0",35010
"Acura","TSX Sport Wagon",2012,"premium unleaded (recommended)",201,4,"AUTOMATIC","front wheel drive",4,"Luxury","Midsize","Wagon",30,22,"0",31360
"Hyundai","Tucson",2015,"regular unleaded",182,4,"AUTOMATIC","front wheel drive",4,"Crossover","Compact","4dr SUV",28,21,"0",26450
"Hyundai","Tucson",2015,"regular unleaded",164,4,"AUTOMATIC","front wheel drive",4,"Crossover","Compact","4dr SUV",29,23,"0",21650
"Hyundai","Tucson",2015,"regular unleaded",164,4,"AUTOMATIC","all wheel drive",4,"Crossover","Compact","4dr SUV",25,21,"0",23150
"Hyundai","Tucson",2016,"regular unleaded",175,4,"AUTOMATED_MANUAL","front wheel drive",4,"Crossover","Compact","4dr SUV",33,26,"0",24150
"Hyundai","Tucson",2016,"regular unleaded",175,4,"AUTOMATED_MANUAL","front wheel drive",4,"Crossover","Compact","4dr SUV",30,25,"0",29900
"Hyundai","Tucson",2017,"regular unleaded",164,4,"AUTOMATIC","all wheel drive",4,"Crossover","Compact","4dr SUV",26,21,"0",24100
"Hyundai","Tucson",2017,"regular unleaded",175,4,"AUTOMATED_MANUAL","all wheel drive",4,"Crossover","Compact","4dr SUV",28,24,"0",27300
"Toyota","Tundra",2015,"regular unleaded",310,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Extended Cab Pickup",18,14,"1",33210
"Toyota","Tundra",2015,"regular unleaded",381,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Crew Cab Pickup",18,13,"1",44925
"Toyota","Tundra",2015,"flex-fuel (unleaded/E85)",381,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","Extended Cab Pickup",17,13,"1",34710
"Toyota","Tundra",2015,"regular unleaded",381,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Crew Cab Pickup",17,13,"1",37030
"Toyota","Tundra",2015,"regular unleaded",381,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Extended Cab Pickup",17,13,"1",41385
"Toyota","Tundra",2015,"regular unleaded",310,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Extended Cab Pickup",19,15,"1",28510
"Toyota","Tundra",2016,"regular unleaded",310,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Crew Cab Pickup",18,14,"1",36320
"Toyota","Tundra",2016,"flex-fuel (unleaded/E85)",381,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","Extended Cab Pickup",17,13,"1",42945
"Toyota","Tundra",2016,"regular unleaded",381,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Extended Cab Pickup",17,13,"1",42945
"Toyota","Tundra",2016,"regular unleaded",381,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Crew Cab Pickup",17,13,"1",38020
"Toyota","Tundra",2016,"flex-fuel (unleaded/E85)",381,8,"AUTOMATIC","rear wheel drive",2,"Flex Fuel","Large","Regular Cab Pickup",18,13,"1",29950
"Toyota","Tundra",2016,"regular unleaded",381,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Extended Cab Pickup",18,13,"1",32980
"Toyota","Tundra",2016,"regular unleaded",381,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Crew Cab Pickup",18,13,"1",34970
"Toyota","Tundra",2016,"regular unleaded",381,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Crew Cab Pickup",18,13,"1",46530
"Toyota","Tundra",2016,"flex-fuel (unleaded/E85)",381,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","Crew Cab Pickup",17,13,"1",43585
"Toyota","Tundra",2016,"flex-fuel (unleaded/E85)",381,8,"AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","Crew Cab Pickup",18,13,"1",40535
"Toyota","Tundra",2017,"regular unleaded",381,8,"AUTOMATIC","four wheel drive",2,"N/A","Large","Regular Cab Pickup",17,13,"1",33450
"Toyota","Tundra",2017,"regular unleaded",381,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Crew Cab Pickup",17,13,"1",50030
"Toyota","Tundra",2017,"flex-fuel (unleaded/E85)",381,8,"AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","Crew Cab Pickup",18,13,"1",35420
"Toyota","Tundra",2017,"regular unleaded",381,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Extended Cab Pickup",18,13,"1",31620
"Toyota","Tundra",2017,"regular unleaded",381,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Extended Cab Pickup",18,13,"1",33100
"Toyota","Tundra",2017,"flex-fuel (unleaded/E85)",381,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","Extended Cab Pickup",17,13,"1",36480
"Toyota","Tundra",2017,"regular unleaded",381,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Extended Cab Pickup",17,13,"1",34670
"Toyota","Tundra",2017,"regular unleaded",310,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Extended Cab Pickup",18,14,"1",33070
"Toyota","Tundra",2017,"regular unleaded",381,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Extended Cab Pickup",18,13,"1",39280
"Chevrolet","Uplander",2006,"regular unleaded",201,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Cargo Minivan",23,16,"0",21150
"Chevrolet","Uplander",2007,"regular unleaded",240,6,"AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","Passenger Minivan",23,16,"0",33050
"Chevrolet","Uplander",2007,"regular unleaded",240,6,"AUTOMATIC","front wheel drive",4,"Flex Fuel","Compact","Passenger Minivan",23,16,"0",20205
"Chevrolet","Uplander",2008,"regular unleaded",240,6,"AUTOMATIC","front wheel drive",4,"Flex Fuel","Compact","Passenger Minivan",23,16,"0",21540
"Chevrolet","Uplander",2008,"regular unleaded",240,6,"AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","Cargo Minivan",23,16,"0",23080
"Chevrolet","Uplander",2008,"regular unleaded",240,6,"AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","Passenger Minivan",23,16,"0",24250
"Volvo","V40",2002,"premium unleaded (required)",160,4,"AUTOMATIC","front wheel drive",4,"Luxury","Compact","Wagon",27,19,"0",24900
"Volvo","V50",2011,"regular unleaded",227,5,"AUTOMATIC","front wheel drive",4,"Luxury","Compact","Wagon",30,21,"0",32850
"Volvo","V50",2011,"regular unleaded",227,5,"AUTOMATIC","front wheel drive",4,"Luxury","Compact","Wagon",30,21,"0",29000
"Volvo","V60",2015,"regular unleaded",325,6,"AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Midsize","Wagon",28,19,"0",45400
"Volvo","V60",2015,"regular unleaded",250,5,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Wagon",29,20,"0",37250
"Volvo","V60",2016,"regular unleaded",302,4,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Wagon",31,22,"0",46050
"Aston Martin","V8 Vantage",2015,"premium unleaded (required)",430,8,"MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","Coupe",19,13,"0",98200
"Aston Martin","V8 Vantage",2016,"premium unleaded (required)",430,8,"MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","Coupe",19,13,"0",103300
"Aston Martin","V8 Vantage",2016,"premium unleaded (required)",430,8,"AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","Coupe",21,14,"0",139995
"Aston Martin","V8 Vantage",2016,"premium unleaded (required)",430,8,"AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","Coupe",21,14,"0",109000
"Aston Martin","V8 Vantage",2016,"premium unleaded (required)",430,8,"AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","Convertible",21,14,"0",123500
"Volkswagen","Vanagon",1990,"regular unleaded",90,4,"MANUAL","four wheel drive",3,"N/A","Large","Passenger Minivan",15,14,"0",2000
"GMC","Vandura",1994,"regular unleaded",200,6,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Van",20,15,"0",2000
"GMC","Vandura",1995,"regular unleaded",165,6,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Van",20,15,"0",2000
"Nissan","Van",1990,"regular unleaded",106,4,"AUTOMATIC","rear wheel drive",3,"N/A","Compact","Passenger Minivan",19,15,"1",2000
"Aston Martin","Vanquish",2014,"premium unleaded (required)",565,12,"AUTOMATIC","rear wheel drive",2,"Exotic,High-Performance","Midsize","Coupe",19,13,"0",278295
"Mitsubishi","Vanwagon",1990,"regular unleaded",107,4,"AUTOMATIC","rear wheel drive",3,"N/A","Compact","Passenger Minivan",19,16,"0",2000
"Hyundai","Veloster",2014,"regular unleaded",201,4,"AUTOMATIC","front wheel drive",3,"Hatchback,Performance","Compact","2dr Hatchback",31,24,"0",23300
"Hyundai","Veloster",2015,"regular unleaded",201,4,"AUTOMATIC","front wheel drive",3,"Hatchback,Performance","Compact","2dr Hatchback",31,24,"0",23600
"Hyundai","Veloster",2015,"regular unleaded",132,4,"AUTOMATED_MANUAL","front wheel drive",3,"Hatchback","Compact","2dr Hatchback",36,27,"0",21950
"Chevrolet","Venture",2003,"regular unleaded",185,6,"AUTOMATIC","all wheel drive",4,"N/A","Midsize","Passenger Minivan",22,16,"0",29740
"Toyota","Venza",2013,"regular unleaded",268,6,"AUTOMATIC","front wheel drive",4,"Crossover,Performance","Midsize","Wagon",26,19,"1",29670
"Toyota","Venza",2014,"regular unleaded",181,4,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","Wagon",26,20,"1",29400
"Hyundai","Veracruz",2012,"regular unleaded",260,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",21,16,"0",36195
"Buick","Verano",2015,"regular unleaded",180,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",32,21,"0",27050
"Buick","Verano",2015,"regular unleaded",180,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",32,21,"0",25020
"Buick","Verano",2016,"regular unleaded",180,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",32,21,"0",24475
"Buick","Verano",2016,"regular unleaded",180,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",32,21,"0",21065
"Buick","Verano",2017,"regular unleaded",180,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",31,21,"0",21065
"Suzuki","Verona",2004,"",155,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",25,17,"0",20199
"Nissan","Versa Note",2015,"regular unleaded",109,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",40,31,"1",17930
"Nissan","Versa Note",2015,"regular unleaded",109,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",40,31,"1",15430
"Nissan","Versa Note",2015,"regular unleaded",109,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",36,27,"1",14180
"Nissan","Versa",2015,"regular unleaded",109,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",40,31,"1",16890
"Nissan","Versa",2015,"regular unleaded",109,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",35,26,"1",13490
"Nissan","Versa",2016,"regular unleaded",109,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",40,31,"1",14040
"Nissan","Versa",2016,"regular unleaded",109,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",36,27,"1",11990
"Nissan","Versa",2017,"regular unleaded",109,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",39,31,"1",17280
"Pontiac","Vibe",2010,"regular unleaded",158,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",28,21,"0",17445
"Acura","Vigor",1992,"regular unleaded",176,5,"MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",24,18,"0",2000
"Acura","Vigor",1993,"regular unleaded",176,5,"MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",24,18,"0",2000
"Suzuki","Vitara",2002,"regular unleaded",127,4,"AUTOMATIC","four wheel drive",4,"N/A","Compact","4dr SUV",23,20,"0",19199
"Ford","Windstar",2002,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",21,16,"1",31630
"Ford","Windstar",2002,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Passenger Minivan",21,16,"1",22340
"Subaru","WRX",2015,"premium unleaded (recommended)",268,4,"AUTOMATIC","all wheel drive",4,"Performance","Compact","Sedan",25,19,"0",29695
"Subaru","WRX",2016,"premium unleaded (required)",305,4,"MANUAL","all wheel drive",4,"Factory Tuner,High-Performance","Compact","Sedan",23,17,"0",34695
"Subaru","WRX",2016,"premium unleaded (recommended)",268,4,"MANUAL","all wheel drive",4,"Performance","Compact","Sedan",27,20,"0",28895
"Subaru","WRX",2016,"premium unleaded (required)",305,4,"MANUAL","all wheel drive",4,"Factory Tuner,High-Performance","Compact","Sedan",23,17,"0",38995
"Subaru","WRX",2016,"premium unleaded (recommended)",268,4,"MANUAL","all wheel drive",4,"Performance","Compact","Sedan",27,20,"0",30395
"Subaru","WRX",2016,"premium unleaded (required)",305,4,"MANUAL","all wheel drive",4,"Factory Tuner,High-Performance","Compact","Sedan",23,17,"0",39995
"Subaru","WRX",2016,"premium unleaded (recommended)",268,4,"AUTOMATIC","all wheel drive",4,"Performance","Compact","Sedan",24,18,"0",30095
"Suzuki","X-90",1998,"regular unleaded",95,4,"MANUAL","four wheel drive",2,"N/A","Compact","2dr SUV",26,22,"0",2000
"BMW","X1",2017,"premium unleaded (required)",228,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",31,22,"1",35100
"BMW","X3",2016,"premium unleaded (required)",240,4,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,21,"1",38950
"BMW","X3",2016,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",34,27,"1",42450
"BMW","X5 M",2015,"premium unleaded (required)",567,8,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,"1",98700
"BMW","X5",2015,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",27,18,"1",56200
"BMW","X6 M",2017,"premium unleaded (required)",567,8,"AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,"1",102200
"Scion","xA",2004,"regular unleaded",108,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",34,27,"0",12480
"Scion","xA",2006,"regular unleaded",103,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",35,27,"0",13580
"Scion","xA",2006,"regular unleaded",103,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",34,27,"0",12780
"Scion","xB",2014,"regular unleaded",158,4,"MANUAL","front wheel drive",4,"N/A","Compact","Wagon",28,22,"0",16970
"Scion","xB",2015,"regular unleaded",158,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",28,22,"0",19685
"Volvo","XC60",2015,"regular unleaded",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",24,17,"0",42650
"Volvo","XC60",2015,"regular unleaded",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",24,17,"0",43850
"Volvo","XC60",2015,"regular unleaded",240,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",31,24,"0",43900
"Volvo","XC60",2015,"regular unleaded",240,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",25,18,"0",37250
"Volvo","XC60",2015,"regular unleaded",302,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",30,22,"0",41450
"Volvo","XC60",2015,"regular unleaded",240,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",31,24,"0",42850
"Volvo","XC60",2015,"regular unleaded",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",24,17,"0",47050
"Volvo","XC60",2016,"regular unleaded",250,5,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",26,19,"0",38100
"Volvo","XC60",2016,"regular unleaded",240,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",31,23,"0",36600
"Volvo","XC60",2016,"regular unleaded",302,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",28,20,"0",51300
"Volvo","XC60",2017,"regular unleaded",302,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",29,20,"0",46350
"Volvo","XC70",2014,"regular unleaded",300,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","Wagon",24,17,"0",40950
"Volvo","XC70",2016,"regular unleaded",240,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Midsize","Wagon",31,23,"0",46675
"Volvo","XC70",2016,"regular unleaded",240,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Midsize","Wagon",31,23,"0",41550
"Volvo","XC70",2016,"regular unleaded",250,5,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","Wagon",26,19,"0",42050
"Volvo","XC90",2016,"premium unleaded (recommended)",250,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Large","4dr SUV",25,22,"0",51350
"Volvo","XC90",2016,"premium unleaded (recommended)",250,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Large","4dr SUV",26,22,"0",49350
"Scion","xD",2012,"regular unleaded",128,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",33,27,"0",16250
"Scion","xD",2013,"regular unleaded",128,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",33,27,"0",15745
"Hyundai","XG350",2004,"regular unleaded",194,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",24,15,"0",23999
"Suzuki","XL-7",2004,"regular unleaded",185,6,"AUTOMATIC","four wheel drive",4,"N/A","Midsize","4dr SUV",20,15,"0",27499
"Suzuki","XL-7",2005,"regular unleaded",185,6,"AUTOMATIC","four wheel drive",4,"N/A","Midsize","4dr SUV",20,15,"0",25799
"Suzuki","XL7",2007,"regular unleaded",252,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",21,16,"0",28349
"Suzuki","XL7",2007,"regular unleaded",252,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,16,"0",22999
"Suzuki","XL7",2007,"regular unleaded",252,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,16,"0",30149
"Suzuki","XL7",2008,"regular unleaded",252,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,"0",29149
"Suzuki","XL7",2008,"regular unleaded",252,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,16,"0",27499
"Nissan","Xterra",2014,"regular unleaded",261,6,"AUTOMATIC","four wheel drive",4,"N/A","Midsize","4dr SUV",20,15,"1",25440
"Nissan","Xterra",2015,"regular unleaded",261,6,"AUTOMATIC","four wheel drive",4,"N/A","Midsize","4dr SUV",20,15,"1",25710
"Nissan","Xterra",2015,"regular unleaded",261,6,"AUTOMATIC","rear wheel drive",4,"N/A","Midsize","4dr SUV",22,16,"1",23660
"Cadillac","XTS",2015,"regular unleaded",304,6,"AUTOMATIC","front wheel drive",4,"Luxury,Performance","Large","Sedan",28,18,"1",44660
"Cadillac","XTS",2015,"premium unleaded (required)",410,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",24,16,"1",62735
"Cadillac","XTS",2015,"regular unleaded",304,6,"AUTOMATIC","front wheel drive",4,"Luxury,Performance","Large","Sedan",28,18,"1",62015
"Cadillac","XTS",2017,"regular unleaded",304,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",26,17,"1",66795
"Cadillac","XTS",2017,"regular unleaded",304,6,"AUTOMATIC","front wheel drive",4,"Luxury,Performance","Large","Sedan",28,18,"1",49295
"Cadillac","XTS",2017,"premium unleaded (required)",410,6,"AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","Sedan",23,16,"1",72395
"Subaru","XV Crosstrek",2013,"regular unleaded",148,4,"AUTOMATIC","all wheel drive",4,"Crossover","Compact","4dr SUV",33,25,"0",24495
"Subaru","XV Crosstrek",2014,"regular unleaded",148,4,"AUTOMATIC","all wheel drive",4,"Crossover","Compact","4dr SUV",33,25,"0",24495
"Subaru","XV Crosstrek",2015,"regular unleaded",148,4,"AUTOMATIC","all wheel drive",4,"Crossover","Compact","4dr SUV",34,26,"0",23295
"Toyota","Yaris",2015,"regular unleaded",106,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",37,30,"1",16820
"Toyota","Yaris",2015,"regular unleaded",106,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",36,30,"1",16880
